,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
17263,BDCQ.SEE3033A,2012.09,30510.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17264,BDCQ.SEE3033A,2012.12,31234.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17265,BDCQ.SEE3033A,2013.03,30961.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17266,BDCQ.SEE3033A,2013.06,31233.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17267,BDCQ.SEE3033A,2013.09,31183.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17268,BDCQ.SEE3033A,2013.12,32072.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17269,BDCQ.SEE3033A,2014.03,31513.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17270,BDCQ.SEE3033A,2014.06,31592.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17271,BDCQ.SEE3033A,2014.09,31213.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17272,BDCQ.SEE3033A,2014.12,32001.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17273,BDCQ.SEE3033A,2015.03,31283.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17274,BDCQ.SEE3033A,2015.06,31552.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17275,BDCQ.SEE3033A,2015.09,31018.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17276,BDCQ.SEE3033A,2015.12,31396.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17277,BDCQ.SEE3033A,2016.03,31141.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17278,BDCQ.SEE3033A,2016.06,31584.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17279,BDCQ.SEE3033A,2016.09,31051.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17280,BDCQ.SEE3033A,2016.12,31285.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17281,BDCQ.SEE3033A,2017.03,31232.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17282,BDCQ.SEE3033A,2017.06,31838.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17283,BDCQ.SEE3033A,2017.09,31497.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17284,BDCQ.SEE3033A,2017.12,32035.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17285,BDCQ.SEE3033A,2018.03,31749.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17286,BDCQ.SEE3033A,2018.06,32102.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17287,BDCQ.SEE3033A,2018.09,32018.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17288,BDCQ.SEE3033A,2018.12,32865.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17289,BDCQ.SEE3033A,2019.03,32561.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17290,BDCQ.SEE3033A,2019.06,33328.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17291,BDCQ.SEE3033A,2019.09,33450.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17292,BDCQ.SEE3033A,2019.12,34197.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17293,BDCQ.SEE3033A,2020.03,34150.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17294,BDCQ.SEE3033A,2020.06,34018.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17295,BDCQ.SEE3033A,2020.09,34070.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17296,BDCQ.SEE3033A,2020.12,34232.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17297,BDCQ.SEE3033A,2021.03,33704.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17298,BDCQ.SEE3033A,2021.06,34266.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17299,BDCQ.SEE3033A,2021.09,34189.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),New Plymouth District,Actual,,
17300,BDCQ.SEE3034A,2011.06,2340.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17301,BDCQ.SEE3034A,2011.09,2409.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17302,BDCQ.SEE3034A,2011.12,2413.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17303,BDCQ.SEE3034A,2012.03,2416.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17304,BDCQ.SEE3034A,2012.06,2451.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17305,BDCQ.SEE3034A,2012.09,2371.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17306,BDCQ.SEE3034A,2012.12,2395.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17307,BDCQ.SEE3034A,2013.03,2413.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17308,BDCQ.SEE3034A,2013.06,2453.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17309,BDCQ.SEE3034A,2013.09,2474.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17310,BDCQ.SEE3034A,2013.12,2588.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17311,BDCQ.SEE3034A,2014.03,2544.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17312,BDCQ.SEE3034A,2014.06,2605.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17313,BDCQ.SEE3034A,2014.09,2560.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17314,BDCQ.SEE3034A,2014.12,2645.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17315,BDCQ.SEE3034A,2015.03,2526.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17316,BDCQ.SEE3034A,2015.06,2545.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17317,BDCQ.SEE3034A,2015.09,2546.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17318,BDCQ.SEE3034A,2015.12,2540.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17319,BDCQ.SEE3034A,2016.03,2526.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17320,BDCQ.SEE3034A,2016.06,2561.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17321,BDCQ.SEE3034A,2016.09,2553.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17322,BDCQ.SEE3034A,2016.12,2585.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17323,BDCQ.SEE3034A,2017.03,2543.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17324,BDCQ.SEE3034A,2017.06,2495.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17325,BDCQ.SEE3034A,2017.09,2497.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17326,BDCQ.SEE3034A,2017.12,2565.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17327,BDCQ.SEE3034A,2018.03,2536.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17328,BDCQ.SEE3034A,2018.06,2527.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17329,BDCQ.SEE3034A,2018.09,2477.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17330,BDCQ.SEE3034A,2018.12,2531.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17331,BDCQ.SEE3034A,2019.03,2565.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17332,BDCQ.SEE3034A,2019.06,2503.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17333,BDCQ.SEE3034A,2019.09,2468.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17334,BDCQ.SEE3034A,2019.12,2605.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17335,BDCQ.SEE3034A,2020.03,2563.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17336,BDCQ.SEE3034A,2020.06,2537.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17337,BDCQ.SEE3034A,2020.09,2560.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17338,BDCQ.SEE3034A,2020.12,2625.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17339,BDCQ.SEE3034A,2021.03,2764.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17340,BDCQ.SEE3034A,2021.06,2883.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17341,BDCQ.SEE3034A,2021.09,2538.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Stratford District,Actual,,
17342,BDCQ.SEE3035A,2011.06,10168.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17343,BDCQ.SEE3035A,2011.09,10307.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17344,BDCQ.SEE3035A,2011.12,10564.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17345,BDCQ.SEE3035A,2012.03,10569.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17346,BDCQ.SEE3035A,2012.06,10409.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17347,BDCQ.SEE3035A,2012.09,10279.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17348,BDCQ.SEE3035A,2012.12,10548.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17349,BDCQ.SEE3035A,2013.03,10403.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17350,BDCQ.SEE3035A,2013.06,10101.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17351,BDCQ.SEE3035A,2013.09,10404.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17352,BDCQ.SEE3035A,2013.12,10736.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17353,BDCQ.SEE3035A,2014.03,11354.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17354,BDCQ.SEE3035A,2014.06,10281.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17355,BDCQ.SEE3035A,2014.09,11106.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17356,BDCQ.SEE3035A,2014.12,10820.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17357,BDCQ.SEE3035A,2015.03,10886.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17358,BDCQ.SEE3035A,2015.06,10448.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17359,BDCQ.SEE3035A,2015.09,10304.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17360,BDCQ.SEE3035A,2015.12,10408.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17361,BDCQ.SEE3035A,2016.03,10562.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17362,BDCQ.SEE3035A,2016.06,10360.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17363,BDCQ.SEE3035A,2016.09,10334.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17364,BDCQ.SEE3035A,2016.12,10877.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17365,BDCQ.SEE3035A,2017.03,11025.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17366,BDCQ.SEE3035A,2017.06,10860.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17367,BDCQ.SEE3035A,2017.09,10535.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17368,BDCQ.SEE3035A,2017.12,10963.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17369,BDCQ.SEE3035A,2018.03,11035.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17370,BDCQ.SEE3035A,2018.06,10654.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17371,BDCQ.SEE3035A,2018.09,10423.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17372,BDCQ.SEE3035A,2018.12,10423.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17373,BDCQ.SEE3035A,2019.03,12576.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17374,BDCQ.SEE3035A,2019.06,10871.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17375,BDCQ.SEE3035A,2019.09,11172.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17376,BDCQ.SEE3035A,2019.12,11784.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17377,BDCQ.SEE3035A,2020.03,12062.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17378,BDCQ.SEE3035A,2020.06,10600.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17379,BDCQ.SEE3035A,2020.09,10756.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17380,BDCQ.SEE3035A,2020.12,11317.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17381,BDCQ.SEE3035A,2021.03,11709.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17382,BDCQ.SEE3035A,2021.06,11703.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17383,BDCQ.SEE3035A,2021.09,11100.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),South Taranaki District,Actual,,
17384,BDCQ.SEE3036A,2011.06,4380.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17385,BDCQ.SEE3036A,2011.09,5057.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17386,BDCQ.SEE3036A,2011.12,4871.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17387,BDCQ.SEE3036A,2012.03,4544.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17388,BDCQ.SEE3036A,2012.06,4542.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17389,BDCQ.SEE3036A,2012.09,5086.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17390,BDCQ.SEE3036A,2012.12,4782.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17391,BDCQ.SEE3036A,2013.03,4401.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17392,BDCQ.SEE3036A,2013.06,4328.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17393,BDCQ.SEE3036A,2013.09,5138.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17394,BDCQ.SEE3036A,2013.12,4693.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17395,BDCQ.SEE3036A,2014.03,4460.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17396,BDCQ.SEE3036A,2014.06,4576.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17397,BDCQ.SEE3036A,2014.09,5083.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17398,BDCQ.SEE3036A,2014.12,4782.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17399,BDCQ.SEE3036A,2015.03,4520.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17400,BDCQ.SEE3036A,2015.06,4552.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17401,BDCQ.SEE3036A,2015.09,5096.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17402,BDCQ.SEE3036A,2015.12,4834.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17403,BDCQ.SEE3036A,2016.03,4514.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17404,BDCQ.SEE3036A,2016.06,4821.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17405,BDCQ.SEE3036A,2016.09,5358.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17406,BDCQ.SEE3036A,2016.12,5068.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17407,BDCQ.SEE3036A,2017.03,4771.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17408,BDCQ.SEE3036A,2017.06,4901.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17409,BDCQ.SEE3036A,2017.09,5481.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17410,BDCQ.SEE3036A,2017.12,5047.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17411,BDCQ.SEE3036A,2018.03,4743.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17412,BDCQ.SEE3036A,2018.06,4961.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17413,BDCQ.SEE3036A,2018.09,5326.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17414,BDCQ.SEE3036A,2018.12,4967.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17415,BDCQ.SEE3036A,2019.03,4810.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17416,BDCQ.SEE3036A,2019.06,4648.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17417,BDCQ.SEE3036A,2019.09,5094.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17418,BDCQ.SEE3036A,2019.12,4779.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17419,BDCQ.SEE3036A,2020.03,4493.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17420,BDCQ.SEE3036A,2020.06,4516.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17421,BDCQ.SEE3036A,2020.09,5183.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17422,BDCQ.SEE3036A,2020.12,5016.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17423,BDCQ.SEE3036A,2021.03,4675.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17424,BDCQ.SEE3036A,2021.06,5037.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17425,BDCQ.SEE3036A,2021.09,5048.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Ruapehu District,Actual,,
17426,BDCQ.SEE3037A,2011.06,15813.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Whanganui District,Actual,,
